:START_ID(Author_Address),:END_ID(Author_Address),:TYPE
中国科学院化学研究所分子识别与功能院重点实验室,中国科学院化学研究所分子识别与功能重点实验室,ALIAS_OF
河北省环境演变与生态建设实验室,河北省环境演变与生态建设重点实验室,ALIAS_OF
华中科技大学医学院附属同济医院,华中科技大学同济医学院附属同济医院,ALIAS_OF
北京市农林科学院玉米研究所,北京农林科学院玉米研究中心,ALIAS_OF
浙江省海洋水产研究所,中国浙江省海洋水产养殖研究所,ALIAS_OF
四川省成都市经济技术开发区(龙泉驿区)世纪大道515号龙腾工业城内第32幢1层1、2号,四川省成都市成都经济技术开发区(龙泉驿区)世纪大道515号龙腾工业城内第32幢1层1、2号,ALIAS_OF
福建医科大学肿瘤临床医院(福建省肿瘤医院),福建医科大学肿瘤临床医学院(福建省肿瘤医院),ALIAS_OF
广西壮族自治区南宁市青秀区双拥路22号,广西壮族自治区南宁市双拥路22号,ALIAS_OF
江苏省南京市玄武区孝陵卫200号,江苏省南京市孝陵卫200号,ALIAS_OF
北京大学肿瘤医院暨北京市肿瘤防治研究所北京市肿瘤防治研究办公室,北京大学肿瘤医院暨北京市肿瘤防治研究所,ALIAS_OF
陕西师范大学数学与信息科学学院,陕西师范大学数学与统计学院,ALIAS_OF
北京理工大学经济学院,北京理工大学管理与经济学院,ALIAS_OF
山东大学新闻传播学院,山东大学新闻与传播学院,ALIAS_OF
吉林省长春市朝阳区前进大街2699号,吉林省长春市前进大街2699号,ALIAS_OF
北京化工大学理学院化工资源有效利用国家重点实验室,北京化工大学化工资源有效利用国家重点实验室,ALIAS_OF
上海市闵行区联航路1588号基泓别墅区4号楼,上海市闵行区浦江镇联航路1588号基泓别墅区4号楼,ALIAS_OF
工业和信息化部电子第五研究所电子元器件可靠性物理及其应用技术重点实验室,工业和信息化部电子第五研究所电子元器件可靠性物理及其应用技术国家级重点实验室,ALIAS_OF
上海图书馆上海科学技术情报研究所,上海图书馆(上海科学技术情报研究所),ALIAS_OF
吉林大学理论法学研究中心,吉林大学法学理论研究中心,ALIAS_OF
广西壮族自治区兽医研究所农业农村部中国(广西)-东盟跨境动物疫病防控重点实验室,农业农村部中国(广西)-东盟跨境动物疫病防控重点实验室,ALIAS_OF
广州医科大学附属第一医院广州呼吸健康研究院呼吸疾病国家重点实验室国家呼吸系统疾病临床医学研究中心,广州医科大学附属第一医院广州呼吸健康研究院,ALIAS_OF
63798部队,63729部队,ALIAS_OF
Department of Chemical and Biomolecular Engineering,Department of Chemical & Biomolecular Engineering,ALIAS_OF
信阳师范大学数学与统计学院,信阳师范学院数学与统计学院,ALIAS_OF
中南大学湘雅二医院临床护理教研室,中南大学湘雅二医院临床护理学教研室,ALIAS_OF
苏州大学功能纳米与软材料研究所,苏州大学功能纳米与软物质研究院(FUNSOM),ALIAS_OF
中国科学技术大学量子信息重点实验室,中国科学技术大学中国科学院量子信息重点实验室,ALIAS_OF
上海交通大学医学院附属第一人民医院肿瘤科,上海交通大学医学院附属第一人民医院肿瘤中心,ALIAS_OF
生态环境部环境微生物利用与安全控制重点实验室,国家环境保护环境微生物利用与安全控制重点实验室,ALIAS_OF
植物病虫害生物学国家重点实验室中国农业科学院植物保护研究所,中国农业科学院植物保护研究所植物病虫害生物学国家重点实验室,ALIAS_OF
江苏省高校哲学社会科学实验室——南京师范大学青少年教育与智能支持实验室,江苏省高校哲学社会科学实验室-南京师范大学青少年教育与智能支持实验室,ALIAS_OF
华北电力大学经济管理系,华北电力大学经济与管理学院,ALIAS_OF
北京大学医学部基础医学院生理学与病理生理学系,北京大学医学部基础医学院生理与病理生理学系,ALIAS_OF
内蒙古医科大学附属肿瘤医院北京大学肿瘤医院内蒙古医院,北京大学肿瘤医院内蒙古医院,ALIAS_OF
教育部公共卫生安全重点实验室,公共卫生安全教育部重点实验室,ALIAS_OF
浙江省动物预防医学重点实验室,浙江大学动物科学学院浙江省动物预防医学重点实验室,ALIAS_OF
青岛大学化学化工与环境学院青岛,青岛大学化学化工与环境学院,ALIAS_OF
苏州市疾病预防控制中心,江苏省苏州市疾病预防控制中心,ALIAS_OF
四川省成都市高新区成都天府国际生物城(凤凰路618号),四川省成都市成都天府国际生物城(双流区凤凰路550号),ALIAS_OF
中国食品药品检定研究院国家卫生健康委员会生物技术产品检定方法及标准化重点实验室国家药品监督管理局生物制品质量研究与评价重点实验室,中国食品药品检定研究院国家卫生健康委员会生物技术产品检定方法及其标准化重点实验室国家药品监督管理局生物制品质量研究与评价重点实验室,ALIAS_OF
江南大学江苏“互联网+教育”研究基地,江南大学教育学院、江苏“互联网+教育”研究基地,ALIAS_OF
北京中医药大学生命科学院,北京中医药大学生命科学学院,ALIAS_OF
吉林大学第一临床医院,吉林大学第一医院,ALIAS_OF
中国科学技术大学生命科学学院,中国科学技术大学生命科学与医学部,ALIAS_OF
澳大利亚新南威尔士省,澳大利亚新南威尔士州,ALIAS_OF
南京大学医学院附属鼓楼医院肿瘤中心暨南京大学临床肿瘤研究所,南京大学医学院附属鼓楼医院肿瘤科,ALIAS_OF
阜外医院国家心血管病防治中心社区防治部,中国医学科学院北京协和医学院阜外医院国家心血管病中心社区防治部,ALIAS_OF
中国船舶集团有限公司第七〇三研究所,中国船舶集团有限公司第七○三研究所,ALIAS_OF
教育部高校思想政治工作队伍培训研修中心（西北师范大学）,教育部高校思想政治工作队伍培训研修中心(西北师范大学),ALIAS_OF
云南省肿瘤医院放射科,云南省肿瘤医院放射治疗科,ALIAS_OF
南昌大学第一附属医院影像科,南昌大学第一附属医院影像中心,ALIAS_OF
中山大学聚合物复合材料及功能材料教育部重点实验室,中山大学材料科学与工程学院聚合物复合材料及功能材料教育部重点实验室,ALIAS_OF
解放军总医院第七医学中心,中国人民解放军总医院第七医学中心,ALIAS_OF
中国科学院比较行星学卓越研究中心,中国科学院比较行星卓越创新中心,ALIAS_OF
吉林大学超分子结构与材料国家重点实验室化学学院,吉林大学超分子结构与材料国家重点实验室,ALIAS_OF
密码科学技术国家重点实验室,密码科学技术全国重点实验室,ALIAS_OF
山东第一医科大学附属省立医院整形美容外科,山东大学附属省立医院整形美容外科,ALIAS_OF
北京大学药学院天然药物及仿生药物全国重点实验室,北京大学医学部天然药物及仿生药物国家重点实验室,ALIAS_OF
广州医科大学附属第三医院妇产科广东省产科重大疾病重点实验室,广州医科大学附属第三医院产科广东省产科重大疾病重点实验室,ALIAS_OF
肿瘤防治研究中心华南肿瘤学国家重点实验室肿瘤医学协同创新中心中山大学肿瘤防治中心,中山大学肿瘤防治中心华南肿瘤学国家重点实验室,ALIAS_OF
湖北省武汉市解放大道717号,湖北省武汉市硚口区解放大道717号,ALIAS_OF
河北科技师范学院河北省预防兽医学重点实验室,河北科技师范学院动物科技学院(河北省预防兽医学重点实验室),ALIAS_OF
北京医院国家老年医学中心中国医学科学院老年医学研究院保健医疗部,北京医院国家老年医学中心中国医学科学院老年医学研究院,ALIAS_OF
中国电子科技集团有限公司,中国电子科技集团公司,ALIAS_OF
湖南省中药饮片标准化及功能工程技术研究中心,湖南中医药大学药学院湖南省中药饮片标准化及功能工程技术研究中心,ALIAS_OF
浙江省淡水水产研究所农业部淡水渔业健康养殖重点实验室,浙江省淡水水产研究所农业农村部淡水渔业健康养殖重点实验室浙江省鱼类健康与营养重点实验室,ALIAS_OF
重庆理工大学汽车零部件制造及检测技术教育部重点实验室,汽车零部件先进制造技术教育部重点实验室(重庆理工大学),ALIAS_OF
江苏省食品质量安全重点实验室-省部共建国家重点实验室培育基地,江苏省食品质量与安全重点实验室,ALIAS_OF
广西壮族自治区南宁市大岭路98号,广西壮族自治区南宁市西乡塘区大岭路98号,ALIAS_OF
广州医科大学附属第一医院国家呼吸系统疾病临床医学研究中心国家呼吸医学中心呼吸疾病国家重点实验室广州呼吸健康研究院,广州医科大学附属第一医院广州呼吸健康研究院,ALIAS_OF
山东省济南市南辛庄西路336号,山东省济南市市中区南辛庄西路336号,ALIAS_OF
中国人民解放军总医院第二医学中心老年医学研究所,中国人民解放军总医院国家老年疾病临床医学研究中心,ALIAS_OF
中国农业大学动物医学院兽医公共卫生安全国家重点实验室,中国农业大学动物医学院兽医公共卫生安全全国重点实验室,ALIAS_OF
Department of Materials Science & Technology,Department of Materials Science and Engineering,ALIAS_OF
中国空间技术研究院遥感卫星总体部,中国空间技术研究院遥感卫星总体设计部,ALIAS_OF
吉林省长春市长春净月高新技术产业开发区百合街1009号,吉林省长春市净月高新技术产业开发区百合街1009号,ALIAS_OF
国家心血管病中心中国医学科学院阜外医院,中国医学科学院阜外医院国家心血管疾病临床医学研究中心,ALIAS_OF
山东第一医科大学附属省立医院(山东省立医院)内分泌科,山东大学附属省立医院内分泌科,ALIAS_OF
四川大学华西医院老年科,四川大学华西医院国家老年疾病临床医学研究中心,ALIAS_OF
口腔疾病研究国家重点实验室国家口腔疾病临床医学研究中心四川大学华西口腔医院口腔颌面外科,口腔疾病研究国家重点实验室国家口腔疾病临床医学研究中心四川大学华西口腔医学院,ALIAS_OF
天津市津南区海河教育园雅观路135号天津大学北洋园校区,天津市津南区海河教育园区雅观路135号天津大学北洋园校区,ALIAS_OF
东北农业大学动物医学院,东北农业大学动物医学学院,ALIAS_OF
贵州省贵阳市花溪区花溪街道南段2708号,贵州省贵阳市花溪区花溪大道南段2708号,ALIAS_OF
南洋理工大学电气与电子工程学院,南洋理工大学电子工程学院,ALIAS_OF
复旦大学计算机学院,复旦大学计算机科学技术学院,ALIAS_OF
中国农业科学院上海兽医研究所国家动物血吸虫病参考实验室农业农村部动物寄生虫学重点实验室,中国农业科学院上海兽医研究所国家动物血吸虫病参考实验室,ALIAS_OF
北京化工大学生命科学学院,北京化工大学生命科学与技术学院,ALIAS_OF
计算机软件新技术全国重点实验室(南京大学),南京大学计算机软件新技术国家重点实验室,ALIAS_OF
湖北省武汉市经济技术开发区人工智能科技园N栋研发楼3层N3010号,湖北省武汉市武汉经济技术开发区人工智能科技园N栋研发楼3层N3010号,ALIAS_OF
宝鸡文理学院化学化工系,宝鸡文理学院化学化工学院,ALIAS_OF
昆明理工大学材料科学与工程学院,昆明理工大学材料与冶金工程学院,ALIAS_OF
省部共建草原家畜生殖调控与繁育国家重点实验室,内蒙古大学生命科学学院省部共建草原家畜生殖调控与繁育国家重点实验室,ALIAS_OF
江苏省科技情报研究所,江苏省科学技术情报研究所,ALIAS_OF
东北大学流程工业综合自动化国家重点实验室,东北大学流程工业综合自动化全国重点实验室,ALIAS_OF
上海大学智能社会和文化研究院、马克思主义学院,上海大学智能哲学与文化研究院、马克思主义学院,ALIAS_OF
河南省洛阳市高新区凌波路5号,河南省洛阳市高新区凌波路,ALIAS_OF
河南省畜禽保健品工程技术中心,河南省畜禽保健品工程技术研究中心,ALIAS_OF
江苏省常州市武进区畜牧兽医管理服务中心,常州市武进区畜牧兽医管理服务中心,ALIAS_OF
北京大学化学与分子工程学院稀土材料化学及应用国家重点实验室 北京,北京大学化学与分子工程学院稀土材料化学及应用国家重点实验室,ALIAS_OF
上海交通大学材料科学与工程学院金属基复合材料国家重点实验室,上海交通大学金属基复合材料国家重点实验室,ALIAS_OF
南京大学化学系配位化学国家重点实验室 南京,南京大学配位化学国家重点实验室,ALIAS_OF
乳品科学教育部重点实验室,乳品生物技术与工程教育部重点实验室,ALIAS_OF
江苏省南通市高新区新世纪大道266号江海智汇园,江苏省南通市南通高新技术产业开发区新世纪大道266号江海智汇园D9栋,ALIAS_OF
浙江大学第一附属医院传染病重症诊治全国重点实验室,浙江大学医学院附属第一医院传染病重症诊治全国重点实验室,ALIAS_OF
西班牙巴塞罗纳,西班牙巴塞罗那,ALIAS_OF
高分子合成与功能构造教育部重点实验室,教育部高分子合成与功能构造重点实验室,ALIAS_OF
四川大学华西医院医疗信息化技术教育部工程研究中心,四川大学医疗信息化技术教育部工程研究中心,ALIAS_OF
陆军军医大学(第三军医大学)医学心理系心理训练中心,陆军军医大学(第三军医大学)医学心理系军事心理学教研室,ALIAS_OF
北京信息科技大学现代测控教育部重点实验室,北京信息科技大学机电工程学院现代测控技术教育部重点实验室,ALIAS_OF
山东省济南市中国(山东)自由贸易试验区济南片区浪潮路1036号浪潮科技园S01楼35层,山东省济南市中国(山东)自由贸易试验区济南片区浪潮路1036号浪潮科技园02号楼32楼3208室,ALIAS_OF
江苏省疾病控制预防中心疫苗临床评价所,江苏省疾病预防控制中心疫苗临床评价所,ALIAS_OF
北京航空航天大学机械工程及自动化学院,北京航空航天大学机械工程与自动化学院,ALIAS_OF
农业农村部草食动物疫病防控重点实验室(部省共建),农业农村部草食动物疫病防控重点实验室(省部共建),ALIAS_OF
北京师范大学中国基础教育质量监测协同中心,北京师范大学中国基础教育质量监测协同创新中心,ALIAS_OF
山东大学空间科学与物理学院山东省光学天文与日地空间环境重点实验室,山东大学空间与物理学院山东省光学天文与日地空间环境重点实验室,ALIAS_OF
西北工业大学航天飞行动力学技术重点实验室,西北工业大学航天飞行动力学技术国家级重点实验室,ALIAS_OF
CNRS-Université de Montpellier,CNRS Université de Montpellier,ALIAS_OF
武汉生物制品研究所病毒性疫苗研究二室,武汉生物制品研究所有限责任公司病毒性疫苗研究二室,ALIAS_OF
江苏省苏州市常熟市碧溪街道兴港路17号,江苏省常熟市碧溪街道兴港路17号,ALIAS_OF
昆明医科大学附属第一医院心内科,昆明医科大学第一附属医院心内科,ALIAS_OF
河南理工大学自然资源部矿山时空信息与生态修复实验室,河南理工大学自然资源部矿山时空信息与生态修复重点实验室,ALIAS_OF
国防科学大学计算机学院,国防科技大学计算机学院,ALIAS_OF
福州大学流体动力与电液智能控制福建省高校重点实验室,流体动力与电液智能控制福建省高校重点实验室,ALIAS_OF
蓟州区人民医院健康管理中心,天津市蓟州区人民医院健康管理中心,ALIAS_OF
兰州空间技术物理研究所真空技术与物理重点研究室,兰州空间技术物理研究所真空技术与物理国防科技重点实验室,ALIAS_OF
首都医科大学附属北京地坛医院感染科,首都医科大学附属北京地坛医院感染中心,ALIAS_OF
国家药品监督管理局药品评价中心国家药品监督管理局药物警戒研究与评价重点实验室,国家药品监督管理局药物警戒研究与评价重点实验室,ALIAS_OF
山东省济南市高新区浪潮路1036号S02楼,山东省济南市高新区浪潮路1036号S02号楼,ALIAS_OF
稀土材料化学及应用国家重点实验室 北京,北京大学化学与分子工程学院稀土材料化学及应用国家重点实验室,ALIAS_OF
浙江大学流体动力与机电系统国家重点实验室,浙江大学机械工程学院流体动力基础件与机电系统全国重点实验室,ALIAS_OF
中国科学院地质与地球物理研究所中国科学院新生代地质与环境重点实验室,中国科学院新生代地质与环境重点实验室,ALIAS_OF
江苏海洋大学江苏省海洋药物筛选重点实验室,江苏海洋大学江苏省海洋药物活性分子筛选重点实验室,ALIAS_OF
东北农业大学动物科技学院,东北农业大学动物科学技术学院,ALIAS_OF
中国科学院国家天文台中国科学院光学天文重点实验室,中国科学院国家天文台光学天文重点实验室,ALIAS_OF
哈尔滨工业大学〈深圳〉理学院,哈尔滨工业大学(深圳)理学院,ALIAS_OF
中国科学院矿产资源研究重点实验室中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所矿产资源研究重点实验室,ALIAS_OF
太原理工大学化学化工学院,太原理工大学化学工程与技术学院,ALIAS_OF
武汉理工大学现代汽车零部件技术湖北重点实验室,武汉理工大学汽车工程学院现代汽车零部件技术湖北省重点实验室,ALIAS_OF
云南省西双版纳傣族自治州景洪市宣慰大道99号,云南省西双版纳傣族自治州景洪市允景洪街道宣慰大道99号,ALIAS_OF
苏州大学材料化学与化工学部,苏州大学材料与化学化工学部,ALIAS_OF
兰州财经大学统计学院,兰州财经大学统计与数据科学学院,ALIAS_OF
上海交通大学医学院附属仁济医院泌尿科,上海交通大学医学院附属仁济医院泌尿外科,ALIAS_OF
广东省广州市番禺区大学城外环西路230号,广东省广州市大学城外环西路230号,ALIAS_OF
广东轻工职业技术学院 广东广州,广东轻工职业技术大学,ALIAS_OF
北京农学院兽医学(中医药)北京市重点实验室北京市中兽药工程技术研究中心,兽医学(中医药)北京市重点实验室,ALIAS_OF
中国石油大学重质油国家重点实验室 北京,中国石油大学(北京)重质油国家重点实验室,ALIAS_OF
广州医科大学附属第一医院广州呼吸健康研究院国家呼吸医学中心国家呼吸系统疾病临床医学研究中心呼吸疾病国家重点实验室,广州医科大学附属第一医院广州呼吸健康研究院,ALIAS_OF
中国科学院化学研究所北京分子科学国家实验室 北京,中国科学院化学研究所分子科学中心 北京,ALIAS_OF
军事科学院军事医学研究院生物工程研究所,军事医学研究院生物工程研究所,ALIAS_OF
内蒙古自治区包头市昆都仑区阿尔丁大街7号,内蒙古自治区包头市昆区阿尔丁大街7号,ALIAS_OF
深空自主导航与控制工业和信息部重点实验室,深空自主导航与控制工业和信息化部重点实验室,ALIAS_OF
中国农业科学院兰州兽医研究所家畜疫病病原学国家重点实验室,中国农业科学院兰州兽医研究所家畜疫病病原生物学国家重点实验室,ALIAS_OF
中国科学院微生物研究所中国科学院病原微生物与免疫学重点实验室,中国科学院微生物研究所病原微生物与免疫学重点实验室,ALIAS_OF
电力设备电气绝缘国家重点实验室(西安交通大学),电工材料电气绝缘全国重点实验室(西安交通大学),ALIAS_OF
华南理工大学化学系,华南理工大学化学与化学工程学院,ALIAS_OF
南昌大学化学学院,南昌大学化学化工学院,ALIAS_OF
广东省深圳市南山区西丽学苑大道1088号,广东省深圳市南山区西丽大学城学苑大道1088号,ALIAS_OF
南京高速齿轮制造有限责任公司,南京高速齿轮制造有限公司,ALIAS_OF
中国疾病预防控制中心寄生虫病预防控制所(国家热带病研究中心)国家卫生健康委员会寄生虫病原与媒介生物学重点实验室世界卫生组织热带病合作中心国家级热带病国际联合研究中心,中国疾病预防控制中心寄生虫病预防控制所(国家热带病研究中心),ALIAS_OF
中国社会科学院经济学院,中国社会科学院大学经济学院,ALIAS_OF
清华大学机械系,清华大学机械工程学院,ALIAS_OF
广东省美术馆协会,广东省美术家协会,ALIAS_OF
甘肃省中药质量与标准研究重点实验室甘肃中医药大学,甘肃省中药质量与标准研究重点实验室,ALIAS_OF
智能农机装备湖南省重点试验室,智能农机装备湖南省重点实验室,ALIAS_OF
丽水市中医院,丽水市中医医院,ALIAS_OF
南京大学配位化学国家重点实验室 南京,南京大学配位化学国家重点实验室,ALIAS_OF
福建省医疗器械和医药技术重点实验室,福建省医疗器械与医药技术重点实验室,ALIAS_OF
合众化工股份有限公司 上海,合众化工有限公司 上海,ALIAS_OF
陕西科技大学化学与化工学院教育部轻化工助剂化学与技术重点实验室,陕西科技大学教育部轻化工助剂化学与技术重点实验室,ALIAS_OF
中国人民解放军总医院第八医学中心结核病医学部研究所,中国人民解放军总医院第八医学中心结核病医学部,ALIAS_OF
中国科学院南京地理与湖泊研究所中国科学院流域地理学重点实验室,中国科学院南京地理与湖泊研究所流域地理学重点实验室,ALIAS_OF
广西壮族自治区农业科学院农业科技信息研究所,广西农业科学院农业科技信息研究所,ALIAS_OF
广州中医药大学针灸康复临床医学院华南针灸研究中心,广州中医药大学华南针灸研究中心,ALIAS_OF
农业部动物疾病临床诊疗技术重点实验室,农业农村部动物临床诊疗技术重点实验室,ALIAS_OF
南京 东南大学生物电子学国家重点实验室,东南大学生物电子学国家重点实验室,ALIAS_OF
北京大学第三医院骨科骨与关节精准医学工程研究中心脊柱疾病研究北京市重点实验室,北京大学第三医院骨科 骨与关节精准医学工程研究中心 脊柱疾病研究北京市重点实验室,ALIAS_OF
中国科学院苏州纳米技术与纳米仿生研究所纳米生物医学研究部,中国科学院苏州纳米技术与纳米仿生研究所,ALIAS_OF
中国科学技术大学量子信息实验室,中国科学技术大学中国科学院量子信息重点实验室,ALIAS_OF
中国疾病预防控制中心现场流行病学培训项目,中国疾病预防控制中心中国现场流行病学培训项目,ALIAS_OF
中国科学院行为科学重点实验室(中国科学院心理研究所),中国科学院心理研究所行为科学重点实验室,ALIAS_OF
北京农学院兽医学(中医药)北京市重点实验室,兽医学(中医药)北京市重点实验室,ALIAS_OF
煤与煤层气共采全国重点实验室,中北大学煤与煤层气共采全国重点实验室,ALIAS_OF
深圳市眼科医院暨南大学附属深圳眼科医院深圳市眼病防治研究所,深圳市眼科医院深圳市眼病防治研究所,ALIAS_OF
网络与交换技术国家重点实验室(北京邮电大学),北京邮电大学网络与交换全国重点实验室,ALIAS_OF
北京师范大学互联网教育智能技术及应用国家工程研究中心,北京师范大学互联网教育智能技术及应用国家工程实验室,ALIAS_OF
上海市徐汇区云锦路701号38层,上海市徐汇区云锦路701号37、38层,ALIAS_OF
兰州生物制品研究所有限责任公司疫苗一室甘肃省疫苗工程技术研究中心,兰州生物制品研究所有限责任公司甘肃省疫苗工程技术研究中心,ALIAS_OF
昆明医科大学第二附属医院呼吸与危重症医学科二病区,昆明医科大学第二附属医院呼吸与危重症医学科,ALIAS_OF
安徽省合肥市经济技术开发区紫云路299号,安徽省合肥市经济开发区紫云路299号,ALIAS_OF
北京市丰台区西铁营中路2号佑安国际大厦,北京市丰台区右安门街道西铁营中路2号佑安国际大厦,ALIAS_OF
江苏省模式识别计算智能工程实验室,江苏省模式识别与计算智能工程实验室,ALIAS_OF
山西省太原市综改示范区唐槐园区孵化基地2号楼,山西省太原市山西综改示范区唐槐园区孵化基地2号楼,ALIAS_OF
北京市海淀区复兴路甲一号,北京市海淀区复兴路甲1号,ALIAS_OF
天津大学化工学院化工科学与工程协同创新中心,天津化学化工协同创新中心,ALIAS_OF
浙江省杭州市石桥路198号,浙江省杭州市江干区石桥路198号,ALIAS_OF
吉林大学无机合成与制备化学国家重点实验室,吉林大学化学学院无机合成与制备化学国家重点实验室,ALIAS_OF
湖南省长沙市麓山南路,湖南省长沙市岳麓区麓山南路,ALIAS_OF
中国科学技术发展战略技术研究院,中国科学技术发展战略研究院,ALIAS_OF
北京市大兴区北京经济技术开发区科创十街15号院5号楼6层618室,北京市北京经济技术开发区科创十街15号院5号楼6层618室,ALIAS_OF
浙江洪晟生物科技股份有限公司,杭州洪晟生物技术股份有限公司,ALIAS_OF
解放军总医院第三医学中心,中国人民解放军总医院第三医学中心,ALIAS_OF
北京大学口腔医院,北京大学口腔医学院,ALIAS_OF
解放军总医院第一医学中心消化内科医学部,中国人民解放军总医院第一医学中心消化内科医学部,ALIAS_OF
南京大学物理系,南京大学物理学院,ALIAS_OF
北京工业大学理学部数学系,北京工业大学理学部数学学院,ALIAS_OF
北京大学化学与分子工程学院北京分子科学国家研究中心高分子化学与物理教育部重点实验室,北京大学化学与分子工程学院,ALIAS_OF
内蒙古医科大学附属医院血液科,内蒙古医科大学附属医院血液内科,ALIAS_OF
浙江省杭州市滨江区六和路368号一幢北三楼D3189室,浙江省杭州市滨江区六和路368号一幢(北)三楼D3189室,ALIAS_OF
上海交通大学人工智能研究院人工智能教育部重点实验室,上海交通大学人工智能教育部重点实验室,ALIAS_OF
中国农业科学院哈尔滨兽医研究所动物疫病防控国家重点实验室,中国农业科学院哈尔滨兽医研究所动物疫病防控全国重点实验室,ALIAS_OF
北京市丰台区西四环100号北一门,北京市丰台区西四环中路100号,ALIAS_OF
河北大学临床医学院,河北北方大学临床医学院,ALIAS_OF
南方科技大学公共卫生及应急管理学院,南方科技大学公共卫生与应急管理学院,ALIAS_OF
上海师范大学生命与环境科学学院 上海,上海师范大学生命与环境科学学院,ALIAS_OF
湘潭大学自动化与电子信息学院,湘潭大学自动化与信息工程学院,ALIAS_OF
北京大学第五临床医学院北京医院心血管内科国家老年医学中心中国医学科学院老年医学研究院,北京医院国家老年医学中心中国医学科学院老年医学研究院心内科,ALIAS_OF
南京大学生命科学学院生物技术与药学系医药生物技术国家重点实验室,南京大学医药生物技术国家重点实验室,ALIAS_OF
北京大学造山带与地壳演化教育部重点实验室,北京大学地球与空间科学学院造山带与地壳演化教育部重点实验室,ALIAS_OF
西安航天动力试验技术研究所,西安航天动力研究所,ALIAS_OF
工业发酵微生物教育部重点实验室天津市工业微生物重点实验室天津科技大学生物工程学院,天津科技大学工业发酵微生物教育部重点实验室,ALIAS_OF
江苏省扬州市疾病预防控制中心,扬州市疾病预防控制中心,ALIAS_OF
吉林省长春市净月开发区新城大街2888号,吉林省长春市净月区新城大街2888号,ALIAS_OF
浙江省杭州市余杭区良渚街道网周路99号1幢22层2208室,浙江省杭州市余杭区良渚街网周路99号1幢22层2208室,ALIAS_OF
山西大学分子科学研究所化学生物学与分子工程教育部重点实验室,山西大学化学生物学与分子工程教育部重点实验室,ALIAS_OF
中国科学院数学与系统科学研究院系统科学研究所,中国科学院数学与系统科学研究院,ALIAS_OF
苏州大学苏州医学院公共卫生学院,苏州大学公共卫生学院,ALIAS_OF
北京医院科研处国家老年医学中心中国医学科学院老年医学研究院,北京医院国家老年医学中心中国医学科学院老年医学研究院,ALIAS_OF
湖南省肿瘤医院早期临床试验中心,湖南省肿瘤医院早期临床研究中心,ALIAS_OF
山东师范大学生命科学院,山东师范大学生命科学学院,ALIAS_OF
浙江大学分析测试中心!浙江杭州,浙江大学分析测试中心 杭州,ALIAS_OF
解放军总医院第三医学中心内分泌科,解放军总医院第一医学中心内分泌科,ALIAS_OF
安徽省合肥市屯溪路193号,安徽省合肥市包河区屯溪路193号,ALIAS_OF
滨州医学院基础学院,滨州医学院基础医学院,ALIAS_OF
北京市结核病胸部肿瘤研究所,北京市结核病与胸部肿瘤研究所,ALIAS_OF
中国科学院大连化学物理研究所洁净能源国家实验室(筹)催化国家重点实验室,中国科学院大连化学物理研究所催化基础国家重点实验室洁净能源国家实验室(筹),ALIAS_OF
哈尔滨工业大学应用化学系 哈尔滨,哈尔滨工业大学应用化学系,ALIAS_OF
浙江省杭州市西湖区华星路99号东软创业大厦A408室,浙江省杭州市西湖区华星路99号东软创业大厦A408,ALIAS_OF
East China University of Science and Technology,East China University of Science & Technology,ALIAS_OF
河北省人民医院老年心血管科,河北省人民医院老年心血管内一科,ALIAS_OF
辽宁省大连市甘井子区凌海路1号,辽宁省大连市甘井子区凌水街道凌海路1号,ALIAS_OF
北京航空航天大学 北京,北京航空航天大学,ALIAS_OF
北京医院国家老年医学中心中国医学科学院老年医学研究院呼吸科,北京医院国家老年医学中心中国医学科学院老年医学研究院呼吸与危重症医学科,ALIAS_OF
河南省科学院生物研究所,河南省科学院生物医学研究所,ALIAS_OF
山东省济南市长清区大学路4655号,山东省济南市长清区大学科技园大学路4655号,ALIAS_OF
天津医科大学肿瘤医院肿瘤流行病与生物统计研究室,天津医科大学肿瘤医院流行病学与生物统计学系,ALIAS_OF
中国疾病预防控制中心寄生虫病预防控制所(国家热带病研究中心)国家卫生健康委员会寄生虫病原与媒介生物学重点实验室世界卫生组织热带病合作中心国家热带病国际联合研究中心,中国疾病预防控制中心寄生虫病预防控制所(国家热带病研究中心),ALIAS_OF
江苏省南京市江宁区创研路266号麒麟人工智能产业园8栋8层,江苏省南京市江宁区创研路266号麒麟人工智能产业园8号楼1-2层,ALIAS_OF
北京大学化学与分子工程学院!北京,北京大学化学与分子工程学院,ALIAS_OF
East China University of Technology,East China University of Science & Technology,ALIAS_OF
新加坡北桥路111号半岛广场15-02室,新加坡北桥路111号半岛广场15-02,ALIAS_OF
浙江大学历史系,浙江大学历史学系,ALIAS_OF
合成和系统生物学中心,合成与系统生物学中心,ALIAS_OF
兰州交通大学数理学院数学系,兰州交通大学数理学院,ALIAS_OF
江苏省无锡市蠡湖大道1800号,中国江苏省无锡市滨湖区蠡湖大道1800号,ALIAS_OF
温州医科大学附属眼视光学院,温州医科大学附属眼视光医院,ALIAS_OF
陕西省西安市雁塔区雁塔路中段1号,陕西省西安市碑林区雁塔路中段1号,ALIAS_OF
国家癌症中心中国医学科学院肿瘤医院胸外科,中国医学科学院肿瘤医院国家癌症中心胸外科,ALIAS_OF
